idx,ub,lb,left_boundary_idx,right_boundary_idx,left_x,left_y,right_x,right_y
525,3.0700554661,-4.4177721826,525,525,89670.7167270772,43142.6791388033,89670.3014016550,43150.1554392046
526,3.1695492251,-4.2552370724,526,526,89669.8586962281,43142.5697890070,89670.0990456595,43149.9906840821
527,2.9419015145,-4.3326965789,527,527,89669.0493663253,43142.8588090522,89669.8615551335,43150.0879256483
528,2.7920550329,-4.1936641517,528,528,89668.3140775428,43143.1186379357,89669.5273160070,43149.9981964212
529,2.8562166387,-4.0938630996,529,529,89667.6007376545,43143.1984925952,89669.1213914979,43149.9801752962
530,2.8948386852,-4.0472106598,530,530,89666.9407961305,43143.3194923453,89668.6587443893,43150.0456132844
531,2.9234735963,-4.0367406026,531,531,89666.3314538352,43143.4522445313,89668.1416201988,43150.1729498091
532,2.9679765857,-4.0147776434,532,532,89665.7649293777,43143.5602211612,89667.5580735860,43150.3088129012
533,2.9835111013,-4.0402488900,533,533,89665.2518283627,43143.6775764385,89666.9205870942,43150.5002187941
534,2.9703446164,-4.0999950753,534,534,89664.7898374204,43143.7976972628,89666.2192527138,43150.7220366014
535,2.9878338517,-4.1481233834,535,535,89664.3662382888,43143.8582359466,89665.4374642358,43150.9133306045
536,2.9756896125,-4.2204301045,536,536,89663.9927953335,43143.9163996162,89664.5756028244,43151.0888799689
537,2.9358456072,-4.3560229588,537,537,89663.6650958591,43143.9711250321,89663.6254399356,43151.2628857655
538,2.8782057766,-4.5654974065,538,538,89663.3512458478,43144.0120431547,89662.6103473414,43151.4187824157
539,2.7919583096,-4.6384990586,539,539,89663.0157083671,43144.0493450838,89661.6055536133,43151.3447655837
540,2.6370468563,-4.5600719129,540,540,89662.6408054836,43144.1183497489,89660.6648526023,43151.0389081649
541,2.4282148643,-4.4461090452,541,541,89662.2220431186,43144.1989268747,89659.7857826948,43150.6270653580
542,2.4079689966,-4.3572274672,542,542,89661.8590825102,43144.0658050040,89658.9491897661,43150.1732109519
543,2.4092119619,-4.2164409824,543,543,89661.5166790607,43143.8837476432,89658.1865991998,43149.6117355150
544,2.4090695364,-4.1046896243,544,544,89661.1920553613,43143.6770227238,89657.4616882455,43149.0168185613
545,2.4064073651,-4.1640342276,545,545,89660.8900464719,43143.4501416824,89656.6775160071,43148.4924913139
546,2.4244686176,-4.1578262985,546,546,89660.6327077373,43143.1911713655,89655.9695152060,43147.8367328794
547,2.4846263929,-4.1459052202,547,547,89660.4430428449,43142.8927682830,89655.3168647900,43147.0982703960
548,2.4953700895,-4.2406100247,548,548,89660.2473661017,43142.6104826774,89654.6496916552,43146.3574106043
549,2.3271501877,-4.2935240298,549,549,89659.9178171522,43142.3882913401,89654.0971349899,43145.5431267175
550,2.1911527098,-4.3389209827,550,550,89659.6261279622,43142.0972698088,89653.6372214196,43144.7001260965
551,2.1960798201,-4.2509272230,551,551,89659.4823818680,43141.7103249837,89653.3860709162,43143.8076786954
552,2.2655006855,-4.1486570884,552,552,89659.4245902631,43141.2791249805,89653.2284112965,43142.9370713493
553,2.3410791776,-3.9177304431,553,553,89659.3977077429,43140.8291257716,89653.2639543101,43142.0740220297
554,2.3964634737,-3.6134395697,554,554,89659.3739219394,43140.3666411387,89653.4290399185,43141.2482943295
555,2.3234261587,-3.5677072048,555,555,89659.2431785143,43139.9014664812,89653.3825021894,43140.4997350833
556,2.2424709626,-3.5254205592,556,556,89659.1225827369,43139.4130238600,89653.3661239119,43139.7760037547
557,2.2901732210,-3.3664401238,557,557,89659.1472502854,43138.9003284961,89653.4932221774,43139.0713275772
558,2.2916962495,-3.3048020527,558,558,89659.1408673773,43138.3778735849,89653.5443920946,43138.3939252890
559,2.2974080397,-3.2666122552,559,559,89659.1517306162,43137.8444879306,89653.5887871324,43137.7350272592
560,2.3313241714,-3.1998747086,560,560,89659.2018593654,43137.3025603541,89653.6746195479,43137.0933211371
561,2.3458988773,-3.1713412197,561,561,89659.2417710653,43136.7516619141,89653.7319797459,43136.4650648034
562,2.3620892765,-3.1543580488,562,562,89659.2905019934,43136.1927172127,89653.7847636184,43135.8491534787
563,2.3918682187,-3.1248556496,563,563,89659.3580964367,43135.6267598383,89653.8545208049,43135.2461057905
564,2.4339978797,-3.0828741872,564,564,89659.4414007570,43135.0537409734,89653.9389220014,43134.6554886075
565,2.4813595756,-3.1098722074,565,565,89659.5313636413,43134.4726670262,89653.9545779561,43134.0710026487
566,2.4904760266,-3.1832167332,566,566,89659.5825584801,43133.8797964495,89653.9219594499,43133.4945586627
567,2.5940658088,-3.1702217940,567,567,89659.7251693854,43133.2841205550,89653.9714984713,43132.9344312925
568,2.6795979952,-3.1658491280,568,568,89659.8450270470,43132.6774441432,89654.0069971759,43132.3830646383
569,2.6927770342,-3.2453919067,569,569,89659.8857759196,43132.0569214961,89653.9516238017,43131.8385433546
570,2.7924974125,-3.2329258529,570,570,89660.0038258942,43131.4278729905,89653.9795677304,43131.3093862732
571,2.7977692597,-3.3728785343,571,571,89660.0156010247,43130.7843178304,89653.8449580331,43130.7920163907
572,2.8298431837,-3.4512553400,572,572,89660.0392758121,43130.1283662872,89653.7603430788,43130.2932977694
573,2.8872446749,-3.4742617166,573,573,89660.0698719138,43129.4572191292,89653.7182312240,43129.8113718065
574,2.9588558208,-3.4988148714,574,574,89660.0921710137,43128.7686603135,89653.6605719514,43129.3483535688
575,3.1752505720,-3.4392716372,575,575,89660.2308766337,43128.0436394046,89653.6714225540,43128.8953824596
576,3.2103308847,-3.5959940681,576,576,89660.1566418541,43127.3192531611,89653.4526700951,43128.4951876908
577,3.2329507820,-3.7584360886,577,577,89660.0324275776,43126.5833959452,89653.2149863680,43128.1332300415
578,4.1243884509,-3.7516352758,578,578,89660.7004681539,43125.5983743069,89653.1283687997,43127.7651832773
579,4.4376102956,-3.5355867032,579,579,89660.7434079664,43124.7004570881,89653.2234635112,43127.3504204410
580,4.4516878015,-3.5134979033,580,580,89660.4412552404,43123.8833249238,89653.1146082680,43127.0081333105
581,4.4942442490,-3.7280067530,581,581,89660.1046488632,43123.0611575007,89652.7765991693,43126.7901116734
582,4.4540237275,-3.9464042476,582,582,89659.6356912884,43122.2964250312,89652.4315848606,43126.6170778456
583,4.3381762575,-4.0707763380,583,583,89659.0526872726,43121.6101558239,89652.1616038668,43126.4292276483
584,4.0645840015,-4.1053422408,584,584,89658.3077798281,43121.0749834612,89651.9518350896,43126.2081755759
585,3.6287854566,-4.1180082332,585,585,89657.4277206353,43120.7235025836,89651.7383120459,43125.9812057299
586,3.4901917379,-4.1453508733,586,586,89656.7619413707,43120.2453130435,89651.4891556673,43125.7679249160
587,3.5332712158,-3.9669385316,587,587,89656.2018309882,43119.6837829802,89651.3507770695,43125.4039597373
588,3.5510267577,-3.7565519296,588,588,89655.5975476029,43119.1777674577,89651.1977716659,43125.0123778110
589,3.4401011717,-3.8539452898,589,589,89654.8929083012,43118.8132659629,89650.8422073309,43124.8791488691
590,3.4110480872,-3.8411690656,590,590,89654.2103846093,43118.4198824860,89650.5455327885,43124.6779584493
591,3.4209427310,-3.8409485205,591,591,89653.5146632154,43118.0290905359,89650.2420570981,43124.5117685126
592,3.4145300326,-3.9356401468,592,592,89652.7725984788,43117.6914134771,89649.9091846715,43124.4608937403
593,3.5451968732,-3.9215354692,593,593,89652.0302878325,43117.2685409049,89649.6408056720,43124.3426109411
594,3.6064781806,-4.0228743922,594,594,89651.1982609762,43116.9604374326,89649.3708707692,43124.3677085706
595,3.8935028722,-3.9982439190,595,595,89650.3264386996,43116.4950874220,89649.1795372080,43124.3030503050
596,3.9987570679,-3.9755648926,596,596,89649.3626384701,43116.2975786765,89648.9944812574,43124.2633975921
597,3.6651493420,-3.9838274946,597,597,89648.4307640731,43116.6317201943,89648.7690158040,43124.2732143161
598,3.5041361469,-3.9970278395,598,598,89647.5863539023,43116.8653298486,89648.4929032035,43124.3115120592
599,3.5327653883,-3.8870081818,599,599,89646.7894401501,43116.9607602568,89648.1384862320,43124.2568629493
600,3.5465317940,-3.8542479496,600,600,89646.0540786527,43117.1026099721,89647.7346059202,43124.3100622901
601,3.5602164199,-3.8112633318,601,601,89645.3752415775,43117.2602415522,89647.2737769308,43124.3830413698
602,3.5271043486,-3.7992741223,602,602,89644.7606759890,43117.4662119832,89646.7712277162,43124.5113168973
603,3.5476336433,-3.7927028123,603,603,89644.1779412224,43117.6144852813,89646.2238967995,43124.6639253341
604,3.5806587812,-3.7764428424,604,604,89643.6336168207,43117.7376315155,89645.6287246044,43124.8190501044
605,3.5952396546,-3.7801078751,605,605,89643.1205355051,43117.8632975782,89645.0073254771,43124.9932186707
606,3.5952734278,-3.7708322360,606,606,89642.6070482974,43117.9941448197,89644.3817518366,43125.1432664439
607,3.5826441953,-3.7710852679,607,607,89642.0770353290,43118.1350715632,89643.7753199769,43125.2900115540
608,3.5474700457,-3.7673587593,608,608,89641.5337086633,43118.2978992774,89643.1849978212,43125.4239054915
609,3.5216888203,-3.7448343850,609,609,89640.9708881701,43118.4539144702,89642.6079160725,43125.5336389803
610,3.5381125941,-3.6934553685,610,610,89640.3820107095,43118.5738427895,89642.0421642813,43125.6122705484
611,3.6184871240,-3.6467062673,611,611,89639.7614699252,43118.6398538692,89641.4955999999,43125.6950525126
612,3.6523876191,-3.6669813614,612,612,89639.1344416260,43118.7630500080,89640.9847293587,43125.8446880656
613,3.6539511467,-3.7378231858,613,613,89638.4986675517,43118.9335028673,89640.5098686977,43126.0464064751
614,3.6214728688,-3.7799131599,614,614,89637.8567079717,43119.1569540084,89640.0535278301,43126.2248035863
615,3.6489392849,-3.7943863543,615,615,89637.1813659001,43119.3488770642,89639.6169282011,43126.3824489057
616,3.7258076522,-3.7901862111,616,616,89636.4715737318,43119.5271630456,89639.2035068249,43126.5290703092
617,3.7305431810,-3.7870263646,617,617,89635.7719236608,43119.8124601956,89638.8215493401,43126.6836780709
618,3.7277570408,-3.7969977957,618,618,89635.0656694056,43120.1504875313,89638.4785907848,43126.8567460268
619,3.7275430162,-3.8100541392,619,619,89634.3544148310,43120.5389671626,89638.1726636664,43127.0379168245
620,3.7653595489,-3.8069261298,620,620,89633.6258853199,43120.9548217505,89637.8932451662,43127.2101515053
621,3.7731442133,-3.7971308314,621,621,89632.9264030958,43121.4600693884,89637.6413981040,43127.3827281093
622,3.7751750823,-3.7999691954,622,622,89632.2573974950,43122.0334985010,89637.4252766376,43127.5720755743
623,3.7038809418,-3.7890028507,623,623,89631.6831371813,43122.7156972851,89637.2226101093,43127.7612445507
